sofifa_id,y_test,predictions,difference,age_x,short_name,overall,team_position,nationality,club
226423,120000,127000.0,-5.833333333333333,21,N. Gartside,55,SUB,Northern Ireland,Derry City
227219,130000,147000.0,-13.076923076923078,21,E. Suliman,55,RES,England,Aston Villa
233683,120000,160800.0,-34.0,22,Li Chen,55,RES,China PR,Beijing Renhe FC
238260,130000,208600.0,-60.46153846153847,21,J. Stott,55,SUB,England,Oldham Athletic
243221,140000,142600.0,-1.8571428571428572,19,D. Sasaki,55,RES,Japan,Vissel Kobe
243699,120000,257300.0,-114.41666666666667,22,F. Ibsen,55,RES,Denmark,FC København
244074,120000,278100.0,-131.75,20,R. Birjukov,55,SUB,Germany,Eintracht Braunschweig
244870,140000,131200.0,6.2857142857142865,19,J. Key,55,RES,England,Exeter City
246824,140000,136600.0,2.4285714285714284,19,Y. Yamaya,55,RES,Japan,Yokohama F. Marinos
247139,140000,179200.0,-28.000000000000004,19,A. Owusu,55,RES,Germany,1. FC Heidenheim 1846
247902,130000,116400.0,10.461538461538462,21,G. Buliga,55,RES,Romania,FC Voluntari
248579,140000,137400.0,1.8571428571428572,19,J. Weik,55,SUB,Germany,SV Waldhof Mannheim
222601,130000,88400.0,32.0,21,E. Osam,55,SUB,Republic of Ireland,UCD AFC
232251,140000,195800.0,-39.85714285714286,22,C. Goddard,55,SUB,Japan,Benevento
235267,130000,97200.0,25.23076923076923,20,A. Famewo,55,RES,England,Norwich City
236230,110000,323500.0,-194.0909090909091,22,V. Venditti,55,SUB,Italy,Ascoli
237059,130000,228400.0,-75.6923076923077,21,B. Şahiner,55,RES,Turkey,Alanyaspor
238009,140000,165800.0,-18.428571428571427,21,M. Frese,55,RES,Denmark,FC Nordsjælland
239569,140000,208500.0,-48.92857142857142,21,M. Weiß,55,RES,Germany,FC Carl Zeiss Jena
240330,110000,131200.0,-19.272727272727273,22,H. Hawsawi,55,RES,Saudi Arabia,Al Fayha
241471,140000,196800.0,-40.57142857142857,22,Xu Tianyuan,55,SUB,China PR,Hebei China Fortune FC
242452,140000,100000.0,28.57142857142857,21,C. Lindley,55,RES,United States,Orlando City SC
244247,130000,170600.0,-31.23076923076923,20,D. Liessens,55,RES,Belgium,Waasland-Beveren
244939,130000,177000.0,-36.15384615384615,20,L. Zottele,55,RES,Austria,SCR Altach
247309,120000,228000.0,-90.0,22,S. Junqua,55,RES,United States,Houston Dynamo
248227,140000,164300.0,-17.357142857142858,20,C. Armiento,55,SUB,Australia,Adelaide United
248387,140000,264200.0,-88.71428571428571,20,A. Ippolito,55,RES,Belgium,Royal Excel Mouscron
251475,130000,180800.0,-39.07692307692307,19,J. Vogel,55,RES,Germany,SV Wehen Wiesbaden
251911,120000,171100.0,-42.583333333333336,19,M. Nzita,55,RES,Belgium,Perugia
252262,140000,230900.0,-64.92857142857143,20,J. Ras,55,SUB,Netherlands,SC Heerenveen
252394,140000,243500.0,-73.92857142857143,21,O. Omar,55,RES,Morocco,Academica Clinceni
228376,120000,104600.0,12.833333333333332,22,A. Hayden,55,SUB,England,Carlisle United
230602,130000,116000.0,10.76923076923077,22,M. Francois,55,SUB,France,FC Sochaux-Montbéliard
230653,100000,991000.0,-891.0,22,J. Wollacott,55,SUB,England,Forest Green Rovers
236788,130000,117400.0,9.692307692307692,20,M. Gillam,55,SUB,England,Rochdale
237619,130000,185700.0,-42.84615384615385,19,S. Twine,55,SUB,England,Swindon Town
237865,130000,210500.0,-61.92307692307693,20,L. Colville,55,SUB,England,Bradford City
239927,100000,146500.0,-46.5,20,O. Ottesen,55,SUB,Denmark,FC Midtjylland
241223,100000,271200.0,-171.2,20,S. Mogi,55,RES,Japan,Cerezo Osaka
241644,110000,85200.0,22.545454545454547,19,J. Romanski,55,SUB,England,Swindon Town
242606,130000,222300.0,-71.0,20,S. Strózik,55,RES,Poland,Cracovia
244828,100000,233700.0,-133.7,23,R. Gutiérrez,55,SUB,Mexico,Monarcas Morelia
245450,130000,171800.0,-32.15384615384615,20,J. Hiratsuka,55,RES,Japan,Shimizu S-Pulse
245613,130000,208800.0,-60.61538461538461,20,M. Nakajima,55,RES,Japan,Cerezo Osaka
246964,120000,273800.0,-128.16666666666669,21,F. Cantillo,55,SUB,Colombia,Unión Magdalena
246992,120000,147200.0,-22.666666666666664,20,M. Dignam,55,LB,Republic of Ireland,UCD AFC
247029,130000,198300.0,-52.53846153846153,22,A. Bustamante,55,RES,United States,DC United
247444,130000,124600.0,4.153846153846154,21,C. Mesías,55,SUB,Chile,CD Cobresal
247856,130000,141000.0,-8.461538461538462,21,B. Nieto,55,SUB,Chile,CD Antofagasta
247908,120000,156400.0,-30.333333333333336,20,M. Leasă,55,RES,Romania,FC Voluntari
248167,130000,149100.0,-14.692307692307693,21,J. Ekeland,55,SUB,Norway,Viking FK
248342,120000,141100.0,-17.583333333333336,20,T. Heggem,55,SUB,Norway,Ranheim Fotball
248576,110000,119800.0,-8.90909090909091,19,F. Flick,55,SUB,Germany,SV Waldhof Mannheim
251218,100000,222900.0,-122.9,20,S. Beccari,55,RES,Italy,WSG Tirol
251594,120000,100000.0,16.666666666666664,21,P. Therkildsen,55,SUB,Denmark,AC Horsens
252059,120000,108200.0,9.833333333333332,19,S. Abdul Samed,55,RES,Ghana,Clermont Foot 63
252260,130000,174000.0,-33.84615384615385,20,P. Sturm,55,RES,Austria,Chemnitzer FC
221234,110000,96400.0,12.363636363636363,22,S. Ling,55,RWB,England,Leyton Orient
224905,110000,123400.0,-12.181818181818182,21,E. Gumbs,55,RES,England,Tranmere Rovers
226603,110000,127400.0,-15.818181818181817,23,G. Montes,55,RB,Colombia,Atlético Huila
237786,120000,97600.0,18.666666666666668,21,K. Funaki,55,RES,Japan,Cerezo Osaka
238447,120000,161000.0,-34.166666666666664,20,H. Ishikawa,55,RES,Japan,Sagan Tosu
239100,110000,134400.0,-22.181818181818183,21,F. Ufuk,55,RES,Germany,SC Paderborn 07
241021,110000,199700.0,-81.54545454545455,22,J. Ordóñez,55,SUB,Colombia,Jaguares de Córdoba
241213,120000,131600.0,-9.666666666666666,21,T. Uchida,55,RES,Japan,FC Tokyo
245356,110000,134200.0,-22.0,22,F. Darisi,55,SUB,Saudi Arabia,Al Raed
247455,110000,139600.0,-26.90909090909091,21,C. Díaz,55,RES,Colombia,Rionegro Águilas
247551,120000,136800.0,-14.000000000000002,18,J. Walker,55,SUB,Republic of Ireland,St. Patrick's Athletic
248261,120000,153000.0,-27.500000000000004,20,J. Martinez,55,RES,Chile,CD Universidad de Concepción
248583,120000,195000.0,-62.5,20,S. Sprečaković,55,SUB,Germany,SV Waldhof Mannheim
248747,110000,145600.0,-32.36363636363636,20,C. Navarrete,55,SUB,Chile,CD Universidad de Concepción
250758,110000,109200.0,0.7272727272727273,23,F. Blake-Tracy,55,SUB,England,Peterborough United
250810,110000,102400.0,6.909090909090909,23,M. Ekpiteta,55,RCB,England,Leyton Orient
251366,100000,269100.0,-169.1,20,W. Muzyk,55,SUB,Poland,Legia Warszawa
251634,120000,238800.0,-99.0,22,E. Florescu,55,SUB,Romania,FC Botoşani
251777,100000,285100.0,-185.1,21,I. Pop,55,SUB,Romania,FC Hermannstadt
251832,130000,113000.0,13.076923076923078,20,H. Vergara,55,RES,Colombia,Deportivo Pasto
252695,120000,131600.0,-9.666666666666666,21,K. Perez,55,RES,Colombia,Deportes Tolima
252771,120000,138300.0,-15.25,20,K. Al Blooshi,55,RES,United Arab Emirates,Al Ain FC
226467,110000,119800.0,-8.90909090909091,22,G. Ricci,55,RES,Italy,Parma
231827,120000,117400.0,2.166666666666667,23,N. Ferguson,55,RCM,England,Crawley Town
233485,110000,97400.0,11.454545454545455,22,C. Ventola,55,SUB,Italy,Pescara
240543,110000,134800.0,-22.545454545454547,22,M. Leverbe,55,RES,France,Chievo Verona
241203,110000,256200.0,-132.9090909090909,21,T. Hama,55,RES,Japan,Hokkaido Consadole Sapporo
244774,110000,132800.0,-20.727272727272727,20,J. Silgado,55,LB,Colombia,Jaguares de Córdoba
245518,120000,109000.0,9.166666666666666,22,M. Al Thani,55,SUB,Saudi Arabia,Al Faisaly
246555,110000,113600.0,-3.272727272727273,21,J. Okano,55,RES,Japan,Oita Trinita
247005,110000,129600.0,-17.81818181818182,22,Wang Tong,55,RES,China PR,Shenzhen FC
247046,120000,170100.0,-41.75,21,M. Kouyaté,55,RES,Mali,AFC Eskilstuna
247279,120000,141700.0,-18.083333333333336,23,L. Dykes,55,ST,Australia,Livingston FC
247846,110000,86400.0,21.454545454545453,23,Lee Ho In,55,SUB,Korea Republic,Gangwon FC
251372,120000,126200.0,-5.166666666666667,22,C. Carter,55,SUB,England,Stevenage
251768,120000,130400.0,-8.666666666666668,20,G. Chirullo,55,RES,Italy,Castellammare di Stabia
252234,120000,436200.0,-263.5,21,N. Dorofeev,55,RES,Russia,Lokomotiv Moscow
252296,120000,152800.0,-27.333333333333332,20,F. Gonzales,55,RES,France,Oldham Athletic
252421,100000,119000.0,-19.0,19,M. Al Dawsari,55,RES,Saudi Arabia,Al Hilal
213700,110000,143200.0,-30.181818181818183,24,S. Byrne,55,SUB,Republic of Ireland,UCD AFC
220913,110000,106800.0,2.909090909090909,24,F. Torres,55,RES,Colombia,Atlético Bucaramanga
230128,110000,129200.0,-17.454545454545457,23,Y. Rojas,55,RES,Chile,CD Palestino
239295,110000,168200.0,-52.90909090909091,22,O. Skrzecz,55,SUB,Poland,Korona Kielce
243088,110000,145200.0,-32.0,23,Zhong Yihao,55,SUB,China PR,Guangzhou Evergrande Taobao FC
244761,100000,119600.0,-19.6,24,S. Avanzini,55,SUB,Italy,AC Horsens
245435,90000,330300.0,-267.0,24,R. Al Najjar,55,RES,Saudi Arabia,Al Ittihad
245508,100000,142600.0,-42.6,23,O. Al Zayni,55,RES,Saudi Arabia,Al Ahli
246591,110000,161000.0,-46.36363636363636,22,M. Coyle,55,LCM,Republic of Ireland,Finn Harps
247298,100000,104400.0,-4.3999999999999995,22,S. Raben,55,RES,United States,Colorado Rapids
247419,110000,143000.0,-30.0,22,S. Watanabe,55,RES,Japan,Nagoya Grampus
251133,100000,163600.0,-63.6,21,L. Stojsavljević,55,SUB,Serbia,Newport County
227892,110000,179600.0,-63.272727272727266,22,R. Criscuolo,55,RES,Italy,Sampdoria
229047,110000,124800.0,-13.454545454545455,20,W. Longbottom,55,RES,England,Doncaster Rovers
230014,100000,191600.0,-91.60000000000001,21,E. Iandolo,55,RES,England,Swindon Town
231553,100000,102200.0,-2.1999999999999997,21,F. Musonda,55,RES,England,Luton Town
233328,80000,245800.0,-207.24999999999997,24,E. Selen,55,RES,Turkey,Yeni Malatyaspor
238482,80000,262700.0,-228.375,23,L. Gray,55,SUB,Wales,Carlisle United
241207,80000,319400.0,-299.25,23,K. Yoshimaru,55,RES,Japan,Vissel Kobe
241418,110000,548700.0,-398.8181818181818,21,Gao Tianyi,55,RES,China PR,Shenzhen FC
243341,80000,182100.0,-127.62500000000001,24,R. Yañez,55,SUB,Chile,CD O'Higgins
248754,100000,112400.0,-12.4,22,R. Fleurier,55,RES,France,FC Chambly Oise
251108,100000,93200.0,6.800000000000001,23,M. Ekpiteta,55,SUB,England,Newport County
251840,100000,146300.0,-46.300000000000004,22,J. Mena Vacca,55,SUB,Colombia,Atlético Huila
222187,100000,102100.0,-2.1,26,Jin Qiang,55,SUB,China PR,Shenzhen FC
224613,110000,168600.0,-53.27272727272727,25,Li Haowen,55,RES,China PR,Shanghai SIPG FC
224631,90000,108000.0,-20.0,25,Yang Shiyuan,55,SUB,China PR,Shanghai SIPG FC
234499,110000,122200.0,-11.090909090909092,21,P. Sánchez,55,SUB,Chile,CD Everton de Viña del Mar
237736,80000,372400.0,-365.5,24,S. Awaka,55,SUB,Japan,Hokkaido Consadole Sapporo
237795,110000,169700.0,-54.27272727272727,23,M. Nishimoto,55,RES,Japan,Cerezo Osaka
245983,110000,120700.0,-9.727272727272727,23,Cho Jae Wan,55,LW,Korea Republic,Gangwon FC
246938,90000,205700.0,-128.55555555555554,26,D. Björkman,55,RES,Sweden,Örebro SK
251093,90000,124200.0,-38.0,24,J. Longridge,55,SUB,Scotland,Bradford City
209699,80000,5107200.0,-6284.0,26,M. Rosenørn,55,SUB,Denmark,Esbjerg fB
228533,80000,1339100.0,-1573.875,25,Lee Joon Hee,55,SUB,Korea Republic,Daegu FC
232615,80000,209500.0,-161.875,26,K. Tajiri,55,RES,Japan,Gamba Osaka
237802,70000,289000.0,-312.85714285714283,26,C. Haas,55,SUB,Austria,FC Admira Wacker Mödling
250966,90000,92800.0,-3.111111111111111,26,A. Bogusz,55,SUB,Poland,LKS Lodz
199007,70000,2654900.0,-3692.7142857142853,29,M. McGinley,55,GK,Republic of Ireland,Finn Harps
210999,80000,118000.0,-47.5,27,Ma Sang Hoon,55,RES,Korea Republic,Sangju Sangmu FC
232565,70000,315100.0,-350.1428571428571,28,G. Kawanami,55,SUB,Japan,Vegalta Sendai
233451,90000,96000.0,-6.666666666666667,26,Zhao Yingjie,55,RES,China PR,Tianjin TEDA FC
252676,90000,171400.0,-90.44444444444444,26,B. Mendoza,55,RES,Argentina,FC Botoşani
138083,20000,60400.0,-202.0,35,N. Hunt,55,SUB,England,Crewe Alexandra
232539,10000,123400.0,-1134.0,36,K. Ogi,55,RES,Japan,Vissel Kobe
242872,60000,79500.0,-32.5,30,Liu Le,55,SUB,China PR,Chongqing Dangdai Lifan FC SWM Team
247561,60000,465000.0,-675.0,29,Guo Wei,55,GK,China PR,Shenzhen FC
248221,50000,413900.0,-727.8,30,Mu Pengfei,55,SUB,China PR,Beijing Renhe FC
242345,150000,246500.0,-64.33333333333333,17,G. Fuentes,54,SUB,United States,San Jose Earthquakes
244397,150000,119200.0,20.533333333333335,17,H. Geelmuyden,54,RES,Norway,Stabæk Fotball
247115,140000,130400.0,6.857142857142858,18,J. Baccay,54,SUB,Norway,Lillestrøm SK
243095,130000,244300.0,-87.92307692307692,18,Qi Yuxi,54,SUB,China PR,Jiangsu Suning FC
245787,130000,341100.0,-162.3846153846154,17,Iván Martínez,54,RES,Spain,CA Osasuna
251926,150000,120800.0,19.466666666666665,17,R. Ndiaye,54,SUB,France,FC Sochaux-Montbéliard
239084,150000,149400.0,0.4,18,K. Ackermann,54,SUB,Sweden,BK Häcken
243466,160000,162500.0,-1.5625,19,J. Quiñones Saya,54,RES,Colombia,América de Cali
245392,150000,125000.0,16.666666666666664,18,G. Botos,54,RES,Greece,AEK Athens
247532,150000,126800.0,15.466666666666667,17,R. Mimnaugh,54,SUB,Scotland,Hamilton Academical FC
248283,130000,434400.0,-234.15384615384616,18,R. Sandberg,54,RES,Norway,Rosenborg BK
238070,120000,285700.0,-138.08333333333334,19,J. Cumming,54,RES,England,Chelsea
240096,140000,135400.0,3.2857142857142856,18,L. Brook,54,SUB,Australia,Adelaide United
241599,120000,415500.0,-246.25,19,B. Crellin,54,SUB,England,Fleetwood Town
241870,140000,122800.0,12.285714285714286,19,M. Casey,54,RES,England,Portsmouth
245260,140000,123000.0,12.142857142857142,18,A. Binous,54,SUB,Switzerland,FC Luzern
246150,120000,383800.0,-219.83333333333331,18,J. Echave,54,SUB,Chile,Unión Española
246396,140000,112200.0,19.857142857142858,18,L. Sanchez,54,SUB,Colombia,América de Cali
248748,140000,162200.0,-15.857142857142856,17,A. Ocampo-Chavez,54,SUB,United States,Seattle Sounders FC
251515,130000,113400.0,12.769230769230768,18,R. Collins,54,SUB,England,AFC Wimbledon
251835,130000,134800.0,-3.6923076923076925,17,J. Caicedo,54,CM,Colombia,Independiente Santa Fe
252253,130000,146800.0,-12.923076923076923,17,N. Zdichynec,54,RES,Austria,FC Admira Wacker Mödling
252583,110000,385600.0,-250.54545454545453,17,M. Alexander,54,GK,England,Bolton Wanderers
252701,140000,145000.0,-3.571428571428571,18,D. Cattin,54,RES,Switzerland,Neuchâtel Xamax
241454,150000,166300.0,-10.866666666666665,19,B. Kimpioka,54,RES,Sweden,Sunderland
244465,150000,128600.0,14.266666666666666,19,J. Hamilton,54,SUB,Scotland,Livingston FC
246090,140000,168000.0,-20.0,19,I. Acero,54,RES,Mexico,Deportivo Toluca
247894,120000,254900.0,-112.41666666666667,18,�. Fara,54,SUB,Romania,Dinamo Bucureşti
250840,130000,115800.0,10.923076923076923,18,K. Yao,54,RES,Canada,Montreal Impact
251555,140000,135400.0,3.2857142857142856,19,J. Eccles,54,RES,England,Coventry City
251976,140000,102400.0,26.857142857142858,18,C. Duke,54,RES,United States,Sporting Kansas City
252046,120000,251300.0,-109.41666666666667,19,D. Youfeigane,54,SUB,France,En Avant de Guingamp
252178,140000,141000.0,-0.7142857142857143,18,S. Wearne,54,RES,England,Middlesbrough
240767,140000,135400.0,3.2857142857142856,19,K. Ferguson,54,RES,England,Sheffield United
242633,140000,116800.0,16.57142857142857,18,M. Frendrup,54,SUB,Denmark,Brøndby IF
242717,150000,116800.0,22.133333333333333,19,M. Howard,54,RES,England,Morecambe
242749,140000,157300.0,-12.357142857142858,19,J. Buckley,54,RES,England,Blackburn Rovers
244927,140000,140200.0,-0.14285714285714285,18,L. Schöfl,54,RES,Austria,Wolfsberger AC
246424,150000,100200.0,33.2,19,J. Rothmann,54,SUB,Denmark,FC Nordsjælland
247390,130000,127300.0,2.076923076923077,18,D. Morys,54,RES,Poland,Wisła Kraków
247489,140000,156200.0,-11.571428571428571,18,A. Daghim,54,SUB,Denmark,FC København
248773,120000,110600.0,7.833333333333334,17,J. Nyland Ørsahl,54,SUB,Norway,Molde FK
252406,110000,197000.0,-79.0909090909091,17,J. Craenmehr,54,RES,Netherlands,VVV-Venlo
252898,130000,142200.0,-9.384615384615385,17,E. Ross,54,RES,Scotland,Aberdeen
237930,140000,130200.0,7.000000000000001,19,S. Hausner,54,SUB,Denmark,Aarhus GF
239477,120000,108900.0,9.25,19,A. Damlu,54,SUB,Turkey,Yeni Malatyaspor
241269,150000,143000.0,4.666666666666667,20,A. Bruus,54,RES,Denmark,Brøndby IF
244181,140000,86800.0,38.0,19,L. Klassen,54,RES,Russia,TSV 1860 München
244242,150000,100600.0,32.93333333333333,19,D. Ager,54,RES,England,Colchester United
244425,140000,124600.0,11.0,18,M. Schantl,54,RES,Austria,TSV Hartberg
244984,140000,168200.0,-20.142857142857142,19,L. Pellegrini,54,SUB,France,AC Ajaccio
246709,140000,112200.0,19.857142857142858,19,A. Hendriksen,54,SUB,Denmark,Brøndby IF
247304,150000,122200.0,18.53333333333333,19,M. Hundley,54,RES,United States,Colorado Rapids
247428,120000,200900.0,-67.41666666666667,18,D. Ochoa,54,RES,United States,Real Salt Lake
248147,140000,153200.0,-9.428571428571429,18,M. Praszelik,54,SUB,Poland,Legia Warszawa
248371,150000,140300.0,6.466666666666667,19,Z. Duncan,54,SUB,Australia,Aarhus GF
252073,150000,134800.0,10.133333333333333,19,F. Bilbija,54,SUB,Germany,FC Ingolstadt 04
252495,130000,102400.0,21.23076923076923,17,J. Kamiński,54,RES,Poland,Lech Poznań
240606,140000,113600.0,18.857142857142858,18,J. Sparkes,54,RES,England,Exeter City
240648,140000,179200.0,-28.000000000000004,19,C. Metcalfe,54,SUB,Australia,Melbourne City FC
240674,150000,124400.0,17.066666666666666,20,C. Merrie,54,RES,England,Wigan Athletic
240955,130000,160800.0,-23.692307692307693,20,T. Durso,54,SUB,Argentina,Gimnasia y Esgrima La Plata
242601,150000,138000.0,8.0,19,M. Najjar,54,SUB,Australia,Melbourne City FC
243269,130000,375600.0,-188.92307692307693,17,A. Doğan,54,RES,Turkey,Kayserispor
243546,140000,130800.0,6.571428571428571,19,H. Kite,54,RES,England,Exeter City
245045,140000,153500.0,-9.642857142857144,19,B. Córdoba,54,SUB,Colombia,Atlético Nacional
245384,150000,103600.0,30.933333333333334,19,P. Christiansen,54,SUB,Denmark,SønderjyskE
245587,120000,162400.0,-35.333333333333336,19,J. Greatorex,54,RES,England,Barnsley
246005,130000,126400.0,2.769230769230769,18,J. King,54,SUB,Australia,Sydney FC
246825,130000,55600.0,57.230769230769226,18,T. Nakamura,54,RES,Japan,FC Tokyo
248691,140000,104600.0,25.285714285714285,19,S. Paulet,54,RES,France,Swansea City
248709,130000,304300.0,-134.07692307692307,20,M. Luyambula,54,SUB,DR Congo,Crawley Town
250912,140000,119600.0,14.571428571428571,18,J. Pedersen,54,SUB,Denmark,Aalborg BK
251323,120000,128200.0,-6.833333333333333,17,E. Voufack,54,SUB,Germany,FC Carl Zeiss Jena
252039,130000,89200.0,31.384615384615383,18,M. Williams,54,RES,England,Accrington Stanley
236328,150000,161200.0,-7.466666666666668,20,R. German,54,RES,England,Crawley Town
242786,140000,129400.0,7.571428571428572,19,A. Lesiotis,54,RCM,Australia,Melbourne Victory
243128,120000,279900.0,-133.25,18,M. Suárez,54,SUB,Chile,Universidad Católica
243252,140000,287700.0,-105.5,19,T. Hamer,54,RB,England,Oldham Athletic
246318,140000,102400.0,26.857142857142858,20,T. Stevenson,54,RES,England,Charlton Athletic
247464,130000,141400.0,-8.76923076923077,17,J. Lackéll,54,RES,Sweden,AFC Eskilstuna
250956,140000,155600.0,-11.142857142857142,19,T. Rausch,54,SUB,Germany,Bayern München II
250998,150000,127600.0,14.933333333333335,19,S. Tengstedt,54,SUB,Denmark,Aalborg BK
251411,140000,125000.0,10.714285714285714,18,K. Struski,54,RES,Poland,Jagiellonia Białystok
251766,140000,182100.0,-30.07142857142857,18,K. Stallone,54,RES,Italy,Castellammare di Stabia
251888,140000,144000.0,-2.857142857142857,18,F. Yonsian,54,RES,Ivory Coast,Salford City
231026,140000,109600.0,21.714285714285715,20,M. Judd,54,SUB,England,Leyton Orient
232839,140000,273300.0,-95.21428571428572,21,M. Muheim,54,LB,Switzerland,FC St. Gallen
234672,150000,206700.0,-37.8,20,O. Kjærgaard,54,SUB,Denmark,Tromsø IL
234733,150000,136000.0,9.333333333333334,21,M. Wright,54,SUB,England,Grimsby Town
235836,140000,144800.0,-3.428571428571429,20,Y. Rafael,54,SUB,Sweden,Kalmar FF
236361,150000,132000.0,12.0,20,D. Moore,54,SUB,England,Bristol Rovers
239895,150000,100800.0,32.800000000000004,20,J. Waite,54,RES,Wales,Cardiff City
240297,130000,845300.0,-550.2307692307692,20,R. Källman,54,SUB,Finland,HJK Helsinki
241304,150000,173800.0,-15.866666666666667,21,Ma Junliang,54,SUB,China PR,Guangzhou R&F FC
241639,140000,186700.0,-33.357142857142854,20,J. Clarke,54,RES,Republic of Ireland,Aston Villa
243213,130000,185800.0,-42.92307692307693,21,S. Al Wehimid,54,SUB,Saudi Arabia,Abha Club
243534,140000,188200.0,-34.42857142857143,20,T. Campulka,54,SUB,Germany,Chemnitzer FC
244356,140000,145600.0,-4.0,19,M. Schmeling,54,SUB,Germany,MSV Duisburg
244824,140000,175800.0,-25.571428571428573,20,I. Núñez,54,RES,Chile,Unión Española
246384,150000,147200.0,1.866666666666667,20,M. Almeida,54,SUB,Sweden,Helsingborgs IF
247818,140000,102600.0,26.71428571428571,19,M. Williams,54,SUB,England,Coventry City
248392,150000,115200.0,23.200000000000003,19,T. Haltvik,54,RES,Norway,Rosenborg BK
248730,140000,135600.0,3.1428571428571432,18,A. Brennan,54,SUB,England,Cheltenham Town
250929,150000,142000.0,5.333333333333334,20,P. Pyrdoł,54,RES,Poland,LKS Lodz
250957,120000,266000.0,-121.66666666666666,18,M. Wagner,54,RES,Germany,Bayern München II
250993,140000,149900.0,-7.071428571428571,19,M. Gyamfi,54,RES,Germany,VfL Bochum 1848
251157,120000,329300.0,-174.41666666666666,19,Lee Gwang Yeon,54,SUB,Korea Republic,Gangwon FC
251239,150000,115800.0,22.8,19,J. Lamy,54,SUB,France,Rotherham United
251305,120000,248800.0,-107.33333333333333,19,K. Ibrahim,54,RES,Germany,1. FC Heidenheim 1846
251543,150000,139400.0,7.066666666666667,19,E. Asomani,54,RES,Ghana,Waasland-Beveren
251978,140000,165300.0,-18.071428571428573,19,Y. Marchand,54,RES,Switzerland,FC Basel 1893
252041,140000,123000.0,12.142857142857142,18,A. O'Neill,54,RES,England,Accrington Stanley
252365,140000,159400.0,-13.857142857142858,18,L. Doyle,54,RES,England,Accrington Stanley
252390,140000,249100.0,-77.92857142857143,19,M. Nilsson,54,SUB,Sweden,Falkenbergs FF
252538,120000,225100.0,-87.58333333333333,18,L. Otto,54,SUB,Germany,1. FC Kaiserslautern
230759,130000,101000.0,22.30769230769231,21,C. Davis,54,SUB,Republic of Ireland,Derry City
238376,130000,92000.0,29.230769230769234,20,Park Sung Min,54,RES,Korea Republic,FC Seoul
239006,130000,110000.0,15.384615384615385,19,J. Isaksen,54,SUB,Norway,Kristiansund BK
241622,120000,100800.0,16.0,21,Qian Yumiao,54,SUB,China PR,Tianjin Quanjian FC
242746,120000,276200.0,-130.16666666666669,20,C. Goteni,54,SUB,France,Grenoble Foot 38
245425,100000,187000.0,-87.0,18,N. James,54,SUB,Australia,Newcastle Jets
247420,120000,220400.0,-83.66666666666667,18,S. Naruse,54,RES,Japan,Nagoya Grampus
248350,120000,154800.0,-28.999999999999996,20,J. López,54,SUB,Chile,CD Everton de Viña del Mar
248566,120000,197400.0,-64.5,19,P. Vivanco,54,RES,Peru,CD Huachipato
248798,110000,94800.0,13.818181818181818,18,T. Leak,54,RES,England,Walsall
251279,120000,141600.0,-18.0,18,B. Thompson,54,RES,England,Tranmere Rovers
251373,120000,143800.0,-19.833333333333332,19,K. Klefisch,54,RES,Germany,Viktoria Köln
220939,100000,525800.0,-425.8,21,L. Pilling,54,SUB,Wales,Tranmere Rovers
230737,120000,130800.0,-9.0,21,T. Lauritsen,54,SUB,Norway,Odds BK
233689,100000,435800.0,-335.8,21,J. Lindgren,54,RES,Sweden,IFK Norrköping
234375,120000,184000.0,-53.333333333333336,21,P. Doyle,54,LDM,Republic of Ireland,UCD AFC
240383,120000,119800.0,0.16666666666666669,19,O. Edlund,54,RES,Sweden,Hammarby IF
240419,110000,127800.0,-16.18181818181818,18,R. Strechie,54,RES,Romania,Venezia FC
240684,120000,128200.0,-6.833333333333333,22,F. Al Tryes,54,RES,Saudi Arabia,Ettifaq FC
241853,120000,144600.0,-20.5,21,Y. Barka,54,SUB,France,AS Nancy Lorraine
242103,100000,74800.0,25.2,18,E. Kalsaas,54,SUB,Norway,SK Brann
242607,110000,136600.0,-24.181818181818183,18,D. Pik,54,SUB,Poland,Cracovia
242659,120000,116200.0,3.166666666666667,19,S. Faiqi,54,RES,Sweden,IK Sirius
243171,110000,409300.0,-272.09090909090907,21,J. Hernández,54,RES,Mexico,Club León
244355,100000,247700.0,-147.70000000000002,20,J. Brendieck,54,SUB,Germany,MSV Duisburg
244413,110000,122000.0,-10.909090909090908,19,M. Pfeifer,54,RES,Austria,TSV Hartberg
244882,110000,129800.0,-18.0,21,A. Garattoni,54,RES,Italy,Crotone
245162,120000,93000.0,22.5,20,T. Wood,54,SUB,England,AFC Wimbledon
245545,100000,389700.0,-289.7,20,S. Barone,54,SUB,Italy,Spezia
246075,110000,121000.0,-10.0,20,I. Umbdenstock,54,SUB,France,FC Sochaux-Montbéliard
247033,80000,231100.0,-188.875,17,W. Jakobsson,54,RES,Sweden,AFC Eskilstuna
247404,120000,171600.0,-43.0,19,P. Cárdenas,54,RES,Chile,CD Cobresal
247625,120000,123400.0,-2.833333333333333,19,A. Balicki,54,RES,Poland,Wisła Kraków
248380,110000,140400.0,-27.636363636363637,18,M. Hansen,54,SUB,Denmark,SønderjyskE
252267,120000,133400.0,-11.166666666666666,19,N. Köpf,54,RES,Austria,TSV Hartberg
252294,110000,120800.0,-9.818181818181818,18,K. Adams,54,SUB,England,Oldham Athletic
226596,120000,107200.0,10.666666666666668,22,T. Seferi,54,RS,Albania,Neuchâtel Xamax
