sofifa_id,y_test,predictions,difference,age_x,short_name
252694,325000,476700.0,-46.676923076923075,20,D. Bilogrevic
252708,325000,200000.0,38.46153846153847,23,Lee Dong Won
252776,290000,372300.0,-28.379310344827584,21,E. Karakaş
252875,325000,432400.0,-33.04615384615385,21,Filipe Ferreira
213489,240000,1237400.0,-415.58333333333337,23,M. Kuchta
213678,240000,2316900.0,-865.375,23,K. O'Hara
217994,240000,647700.0,-169.875,23,M. Crowe
218888,300000,519200.0,-73.06666666666666,23,Y. Bobb
220565,300000,285700.0,4.766666666666667,23,A. Romano
220816,300000,336800.0,-12.266666666666666,22,R. Selasi
221874,300000,346200.0,-15.4,22,E. Besea
222978,300000,447800.0,-49.266666666666666,22,G. Sloggett
223305,300000,293000.0,2.3333333333333335,21,P. Mystkowski
225087,270000,389900.0,-44.407407407407405,23,F. Al Sagour
225509,300000,436800.0,-45.6,22,A. Collins
227288,300000,605200.0,-101.73333333333335,23,J. Flores
229397,240000,497600.0,-107.33333333333333,23,M. Vargas
231046,240000,1219900.0,-408.2916666666667,22,J. Eastwood
232272,280000,273800.0,2.214285714285714,21,A. Celli
232412,300000,397200.0,-32.4,23,E. Adams
233289,300000,443200.0,-47.733333333333334,21,O. Olomola
233961,280000,451400.0,-61.21428571428571,22,S. Al Najai
235143,270000,204200.0,24.37037037037037,22,M. Welch-Hayes
235949,300000,287300.0,4.233333333333333,22,Strefezza
237146,300000,437500.0,-45.83333333333333,21,Angel Sánchez
237796,300000,224800.0,25.066666666666666,21,T. Onozawa
238398,300000,260600.0,13.133333333333333,21,L. Fierro
238494,300000,265700.0,11.433333333333334,21,D. Gojko
239358,240000,402800.0,-67.83333333333333,24,S. Dieng
239958,300000,507300.0,-69.1,21,N. Leemhuis
240472,280000,327900.0,-17.107142857142858,22,Hu Ruibao
240786,260000,238200.0,8.384615384615385,19,A. Koiki
241299,280000,395000.0,-41.07142857142857,23,Yuan Mincheng
242356,300000,227700.0,24.099999999999998,22,A. Bianchimano
242507,300000,383100.0,-27.700000000000003,21,N. Al Omran
243344,280000,362800.0,-29.57142857142857,22,D. Lanius
243358,270000,506500.0,-87.5925925925926,22,Park Chang Jun
244095,300000,264800.0,11.733333333333333,22,J. Mäder
244454,300000,346800.0,-15.6,21,D. Esmel
244904,280000,269400.0,3.785714285714286,22,M. Tapias
244970,280000,506000.0,-80.71428571428572,22,Y. Magnin
245818,240000,270900.0,-12.875,23,A. Bacci
247511,270000,190400.0,29.48148148148148,22,K. Álvarez
247569,300000,387700.0,-29.233333333333334,22,O. Rushfort
247732,270000,279000.0,-3.3333333333333335,22,R. Buckmaster
248054,240000,290400.0,-21.0,22,L. Popescu
250876,280000,389200.0,-39.0,21,F. Egerer
251242,300000,291700.0,2.7666666666666666,23,M. Barraza
251625,280000,364400.0,-30.142857142857142,18,U. Eneme-Ella
251779,300000,239800.0,20.066666666666666,22,G. Debeljuh
251800,280000,392200.0,-40.07142857142857,21,U. Akyol
251981,280000,333900.0,-19.25,21,M. Huard
252319,280000,441900.0,-57.82142857142857,21,C. Mora
252853,300000,208300.0,30.566666666666663,23,G. Ushler
212241,260000,350300.0,-34.73076923076923,24,P. Itter
213690,260000,351200.0,-35.07692307692308,23,C. Evans
219819,260000,354500.0,-36.34615384615385,25,F. Rojas
220041,260000,330900.0,-27.269230769230766,24,N. Lüchinger
220188,220000,1020000.0,-363.6363636363636,24,S. Bastien
220652,290000,323100.0,-11.413793103448276,23,J. Hardy
221202,300000,307700.0,-2.566666666666667,22,M. Barnes
223707,260000,241100.0,7.269230769230769,24,M. Kula
225365,290000,234700.0,19.06896551724138,23,E. Sonupé
225519,300000,393500.0,-31.166666666666664,23,L. Contin
225674,290000,345000.0,-18.96551724137931,21,D. Fernández
228562,220000,299400.0,-36.09090909090909,23,R. Sallinger
228799,290000,308100.0,-6.241379310344827,23,M. Pedersen
229185,260000,323200.0,-24.307692307692307,22,F. Lach
230587,260000,244400.0,6.0,23,P. Fassnacht
231941,260000,392900.0,-51.11538461538462,23,D. Szymonowicz
232105,260000,337500.0,-29.807692307692307,22,R. Peiponen
235074,220000,322100.0,-46.409090909090914,24,S. Kjellevold
235656,290000,314100.0,-8.310344827586206,24,W. Al Anazi
236633,290000,346900.0,-19.620689655172413,23,J. Bauza
237128,290000,348500.0,-20.17241379310345,23,T. Costantini
237399,220000,125600.0,42.90909090909091,23,E. Louro
238290,300000,248100.0,17.299999999999997,20,Son Suk Yong
238683,260000,293800.0,-13.0,22,A. Sicker
239011,270000,351400.0,-30.148148148148145,21,J. Homawoo
239042,290000,273000.0,5.862068965517241,24,H. Al Qahtani
239275,220000,568600.0,-158.45454545454544,23,G. Bakırbaş
239308,290000,478400.0,-64.96551724137932,21,T. Ivanof
242658,260000,317700.0,-22.192307692307693,23,A. Björnström
243626,260000,327200.0,-25.846153846153847,24,Kim Jung Ho
243779,260000,286000.0,-10.0,22,E. Weeger
244170,270000,470300.0,-74.18518518518519,23,D. Vokić
244286,290000,305200.0,-5.241379310344827,21,B. Stephens
245056,220000,1315600.0,-498.00000000000006,23,K. Bucker
246736,260000,461600.0,-77.53846153846153,21,J. Buss
246965,260000,429400.0,-65.15384615384615,23,D. Rentería
247066,220000,254300.0,-15.590909090909092,23,H. Al Mansoury
248744,290000,315600.0,-8.827586206896552,22,Y. Hasegawa
250884,300000,368300.0,-22.766666666666666,21,Javi Siverio
250908,270000,410200.0,-51.92592592592593,21,B. dos Santos
250952,270000,526200.0,-94.88888888888889,23,K. Muhar
251876,260000,229300.0,11.807692307692308,22,R. Hreniuc
252309,300000,385300.0,-28.433333333333334,24,C. Manzinga
252904,270000,370600.0,-37.25925925925926,22,M. Langer
214134,260000,199400.0,23.307692307692307,24,D. Jones
215088,290000,190700.0,34.241379310344826,24,E. Dieseruvwe
218591,250000,211400.0,15.440000000000001,24,S. Long
222007,210000,561100.0,-167.1904761904762,24,C. O'Malley
222066,280000,453500.0,-61.964285714285715,24,L. Villalba
223823,210000,700900.0,-233.76190476190476,22,T. Königsmann
224303,280000,355900.0,-27.107142857142858,22,A. Ryczkowski
224311,280000,528800.0,-88.85714285714286,24,F. Børsting
225133,280000,237200.0,15.285714285714286,23,M. Maigaard
225245,290000,262600.0,9.448275862068964,22,R. Coughlan
227082,280000,411400.0,-46.92857142857143,22,D. Markey
227948,260000,276900.0,-6.5,23,F. Kelleher
231481,260000,273500.0,-5.1923076923076925,22,T. Vassell
233259,290000,333400.0,-14.965517241379311,24,D. Pineda
234977,210000,458100.0,-118.14285714285715,24,D. Cardelli
235329,250000,538800.0,-115.52,21,J. Gibbons
236995,290000,424400.0,-46.3448275862069,24,Rubén Sánchez
240068,280000,230400.0,17.71428571428571,23,S. Al Nabit
242058,260000,239500.0,7.884615384615384,23,K. Shibato
243884,280000,387000.0,-38.21428571428571,24,H. Ayaroğlu
246558,260000,369800.0,-42.23076923076923,22,A. Dudea
247096,250000,383300.0,-53.32,21,J. Gutjahr
247197,250000,229700.0,8.12,24,Ming Tian
247578,290000,398600.0,-37.44827586206896,24,H. Trewbridge
248339,280000,299500.0,-6.964285714285714,24,A. Al Shahrani
251557,250000,363200.0,-45.28,23,D. van der Sluys
251622,260000,341500.0,-31.346153846153847,18,D. Tokpa
252762,260000,199000.0,23.46153846153846,24,S. Makuka
205267,200000,2310500.0,-1055.25,26,J. Rodríguez
206500,200000,724100.0,-262.04999999999995,25,J. Maxted
212416,280000,340500.0,-21.607142857142858,23,A. Moreno
213156,280000,209700.0,25.107142857142854,23,R. Browne
213686,240000,278900.0,-16.208333333333332,24,D. Love
213975,280000,170300.0,39.17857142857143,24,G. Jarl
214049,250000,269200.0,-7.68,26,D. Restrepo
218381,280000,430200.0,-53.642857142857146,22,S. Matthews
221264,280000,248400.0,11.285714285714285,25,R. Al Ghamdi
221386,280000,395600.0,-41.285714285714285,24,J. Allen
221692,280000,259800.0,7.214285714285714,22,C. Bishop
222438,200000,951900.0,-375.95,26,Zou Dehai
225756,280000,428100.0,-52.89285714285714,22,G. Blackwood
228665,280000,239000.0,14.642857142857144,21,R. Ariza
228999,240000,131800.0,45.08333333333333,24,S. Joss
232427,280000,189300.0,32.392857142857146,23,R. Aoki
232521,250000,269200.0,-7.68,24,L. Merolla
237085,280000,268800.0,4.0,20,Yoo Seung Min
237168,280000,552900.0,-97.46428571428571,24,M. Matsumoto
237436,240000,161600.0,32.666666666666664,24,R. Takano
237977,280000,245100.0,12.464285714285714,24,Kim Han Gil
238927,210000,274500.0,-30.714285714285715,24,J. Gies
241206,210000,309800.0,-47.523809523809526,24,D. Maekawa
242012,280000,191300.0,31.678571428571427,24,R. Germain
242257,280000,562200.0,-100.78571428571428,22,Jon Bakero
243992,270000,437700.0,-62.11111111111111,25,T. Corbaz
245265,240000,367800.0,-53.25,25,S. Kchouk
245436,280000,327000.0,-16.785714285714285,23,S. Paintsil
246840,240000,338800.0,-41.16666666666667,25,E. Wiemberg
247032,240000,322000.0,-34.166666666666664,24,K. Hodžić
250909,240000,152700.0,36.375,24,J. Marx
251078,250000,354100.0,-41.64,23,P. Pațurcă
251175,280000,225200.0,19.57142857142857,24,G. Ajayi
252265,280000,249600.0,10.857142857142858,23,L. Ried
252456,200000,317500.0,-58.75,25,C. Klaus
210776,190000,769500.0,-305.0,26,A. Hirzel
211143,270000,244400.0,9.481481481481481,25,J. Ironside
213412,270000,277300.0,-2.7037037037037037,24,J. Alabi
214896,270000,328300.0,-21.592592592592595,24,P. Mullin
220777,240000,395100.0,-64.625,26,K. Nitzlnader
224515,240000,281300.0,-17.208333333333332,23,J. Simonsen
224693,240000,239000.0,0.4166666666666667,26,Ye Chongqiu
228461,260000,300800.0,-15.692307692307692,25,Ryu Jae Moon
228526,200000,513000.0,-156.5,25,Hwang ByeongGeun
230126,240000,283700.0,-18.208333333333336,24,J. Brophy
230980,240000,302200.0,-25.916666666666664,24,J. Tratt
232265,240000,351800.0,-46.58333333333333,24,Long Cheng
235220,190000,495400.0,-160.73684210526315,26,Yeerjieti Yeerzati
236733,240000,315600.0,-31.5,24,A. Al Najai
237095,240000,278000.0,-15.833333333333332,25,Lee Ji Hoon
239573,200000,262200.0,-31.1,23,M. Bleve
239973,190000,269500.0,-41.8421052631579,27,J. Kiassumbua
251042,240000,435300.0,-81.375,24,D. Dumitrașcu
251508,270000,154600.0,42.74074074074074,25,J. Gómez
183533,180000,395500.0,-119.72222222222221,27,D. Lyness
190179,190000,1332700.0,-601.421052631579,28,D. Cornell
202364,260000,383800.0,-47.61538461538461,25,K. Riksvold
203023,220000,134200.0,39.0,27,D. Cole
204825,190000,2951000.0,-1453.157894736842,26,B. Wilson
205075,250000,385400.0,-54.16,26,K. Bigler
207828,260000,355300.0,-36.65384615384615,25,C. Stockton
215862,260000,384100.0,-47.73076923076923,26,R. Castro
216441,260000,339300.0,-30.5,26,D. Bozic
225176,230000,186200.0,19.043478260869566,26,C. Quenum
226610,250000,504300.0,-101.72000000000001,26,Choi Chi Won
231486,260000,282200.0,-8.538461538461538,25,A. Jafar
232687,230000,175600.0,23.652173913043477,25,H. Mitsumaru
233446,260000,229500.0,11.73076923076923,25,E. Næsbak Brenden
237954,220000,116800.0,46.909090909090914,27,J. Smith
240399,230000,184400.0,19.82608695652174,26,J. Montaño
243896,230000,361300.0,-57.08695652173913,26,A. Abdellaoui
247250,260000,293200.0,-12.769230769230768,25,B. Čečarić
248336,260000,212600.0,18.23076923076923,26,C. Gaínza
248485,260000,306500.0,-17.884615384615383,25,Jung Hoon Sung
250932,230000,167000.0,27.391304347826086,24,J. Grzesik
251506,240000,355100.0,-47.95833333333333,25,M. Al Najai
209024,220000,208800.0,5.090909090909091,26,A. Barry
209364,220000,189600.0,13.818181818181818,25,C. Brown
221974,220000,219300.0,0.3181818181818182,26,Pei Shuai
225661,230000,277500.0,-20.652173913043477,26,N. Al Muwallad
226181,220000,159400.0,27.545454545454547,26,H. Al Jayzani
233846,220000,241500.0,-9.772727272727273,26,Wang Fei
237089,220000,195400.0,11.181818181818182,25,Park Won Jae
242014,250000,538100.0,-115.24000000000001,25,Y. Suzuki
247318,170000,258800.0,-52.23529411764706,27,N. Mirković
247413,170000,180300.0,-6.0588235294117645,27,E. Fujishima
251220,220000,229400.0,-4.2727272727272725,27,S. Neurauter
251440,250000,310400.0,-24.16,25,L. Scepanik
251803,220000,375300.0,-70.5909090909091,25,A. Maadi
251949,220000,324600.0,-47.54545454545455,26,C. Crialese
190240,210000,268500.0,-27.857142857142858,28,S. Bennett
194894,170000,355900.0,-109.35294117647058,28,F. Rossi
198891,230000,297900.0,-29.52173913043478,27,C. Clifford
200263,230000,238200.0,-3.5652173913043477,27,D. Cawley
202881,210000,262300.0,-24.904761904761905,27,K. Buckley
203192,210000,210800.0,-0.38095238095238093,27,D. Jarvis
205289,240000,292600.0,-21.916666666666668,27,A. Yussuf
205361,220000,222300.0,-1.0454545454545454,25,L. O'Neil
209893,210000,234800.0,-11.80952380952381,27,J. Pepper
209985,210000,394300.0,-87.76190476190476,27,H. Konongo
211135,230000,366200.0,-59.21739130434782,27,M. Attiyah
212380,210000,178000.0,15.238095238095239,28,M. Al Rashdi
214033,240000,353000.0,-47.083333333333336,26,B. Garcés
214652,210000,186900.0,11.0,27,R. Al Radhi
214908,160000,1846300.0,-1053.9375,30,F. Cerda
224188,240000,305000.0,-27.083333333333332,26,T. Mokwa
226195,240000,174200.0,27.416666666666668,27,Wang Weicheng
232507,170000,183800.0,-8.117647058823529,29,R. Hironaga
232596,200000,176000.0,12.0,28,T. Imai
232725,240000,293500.0,-22.291666666666668,27,K. Nakami
233085,160000,258300.0,-61.4375,30,F. Costa
237318,170000,198600.0,-16.823529411764707,29,G. Bokwé
242048,240000,353800.0,-47.41666666666667,26,F. Pangop
242139,240000,309700.0,-29.041666666666664,26,T. Kallevåg
243687,240000,325900.0,-35.791666666666664,26,H. Pritchard
243929,200000,211500.0,-5.75,28,H. Pernía
245522,250000,265900.0,-6.36,25,H. Al Maqati
247573,210000,352300.0,-67.76190476190476,28,A. Melksham
247985,240000,241200.0,-0.5,26,L. Dumitriu
252358,230000,483700.0,-110.30434782608695,27,F. Michel
139471,110000,197800.0,-79.81818181818183,34,M. Harrold
148700,70000,118100.0,-68.71428571428572,37,A. Karadas
163731,100000,581200.0,-481.20000000000005,34,R. Harley
164645,120000,217500.0,-81.25,33,S. Dawson
169912,200000,282500.0,-41.25,30,B. Moore
173785,180000,252400.0,-40.22222222222222,31,L. Joyce
177672,110000,2629700.0,-2290.6363636363635,33,D. Da Costa
180755,130000,750300.0,-477.15384615384613,32,T. Velaphi
180760,20000,89300.0,-346.5,38,F. Al Shammari
181964,90000,254900.0,-183.22222222222223,33,Zhu Ting
182359,130000,730100.0,-461.61538461538464,32,Yang Qipeng
182419,140000,202900.0,-44.92857142857143,32,Ding Jie
182788,100000,139500.0,-39.5,33,Wan Houliang
183829,180000,314800.0,-74.8888888888889,31,M. Youssouf
184491,160000,264300.0,-65.1875,30,J. Widdowson
185165,160000,264900.0,-65.5625,32,P. Vincenti
185187,80000,54600.0,31.75,34,B. Sielewski
186228,90000,283800.0,-215.33333333333334,35,Wang Song
187336,60000,3000200.0,-4900.333333333333,35,D. Melichárek
189281,200000,242300.0,-21.15,29,C. Clements
189331,170000,271600.0,-59.76470588235294,29,G. Taylor
192585,80000,109600.0,-37.0,34,E. Cebotaru
192999,140000,2153300.0,-1438.0714285714284,30,J. Aymes
193023,180000,210800.0,-17.11111111111111,28,A. Blackman
193943,210000,345100.0,-64.33333333333333,29,J. Cook
194363,210000,332800.0,-58.47619047619048,28,N. Yamada
195013,180000,273200.0,-51.77777777777778,27,J. Dunleavy
197597,190000,280100.0,-47.421052631578945,30,F. Musaev
197952,200000,238500.0,-19.25,29,W. Łuczak
200061,210000,365700.0,-74.14285714285714,28,A. Tutte
203834,210000,324400.0,-54.47619047619048,29,Yun Ju Tae
204007,230000,343400.0,-49.30434782608696,25,T. Nichols
204151,180000,168600.0,6.333333333333334,28,D. Byrtek
204501,180000,139400.0,22.555555555555557,28,D. Leadbitter
210785,150000,1707900.0,-1038.6,29,B. Al Baqi
210925,210000,418500.0,-99.28571428571429,28,S. Otayf
211078,140000,616300.0,-340.2142857142857,30,P. Baiocco
211663,230000,371100.0,-61.34782608695652,26,J. Blyth
212037,220000,574200.0,-161.0,26,M. Al Bassas
214142,180000,324000.0,-80.0,28,C. Subero
214278,220000,240800.0,-9.454545454545455,27,S. Céspedes
214902,180000,185600.0,-3.111111111111111,28,J. Hunt
217441,130000,979600.0,-653.5384615384615,32,S. Makani
217972,200000,230000.0,-15.0,30,L. Maldonado
222173,200000,183400.0,8.3,29,Chen Jie
223078,170000,143700.0,15.470588235294116,30,J. Coulson
223080,210000,270300.0,-28.714285714285715,28,H. Dunk
224670,150000,235900.0,-57.266666666666666,31,Qiao Wei
228693,200000,197400.0,1.3,29,A. Qaisi
228795,210000,302200.0,-43.904761904761905,28,M. Abu Shararah
232366,140000,586700.0,-319.07142857142856,30,N. Iwadate
232369,40000,31600.0,21.0,37,D. Nasu
232418,130000,266900.0,-105.3076923076923,32,Y. Takeda
232740,70000,219900.0,-214.14285714285714,36,Y. Ota
235877,220000,309200.0,-40.54545454545455,27,A. Belahmeur
236002,160000,147300.0,7.9375,31,A. Al Nashi
237776,110000,133500.0,-21.363636363636363,33,K. Tanno
238689,180000,250200.0,-39.0,31,T. Siedschlag
238913,200000,257100.0,-28.549999999999997,30,M. Harzan
238934,200000,407600.0,-103.8,29,M. Kremer
239765,190000,261300.0,-37.526315789473685,27,D. Srnić
240470,170000,250300.0,-47.23529411764706,29,A. El Hriti
240641,170000,257300.0,-51.35294117647059,29,S. Kassar
240984,180000,321000.0,-78.33333333333333,29,M. Langer
241090,210000,294000.0,-40.0,28,J. Franzoni
241298,160000,229500.0,-43.4375,30,Liu Huan
241311,160000,281700.0,-76.0625,30,Ke Zhao
241343,170000,91100.0,46.411764705882355,30,Qiu Tianyi
246725,130000,301300.0,-131.76923076923077,31,T. Kodama
247137,220000,196800.0,10.545454545454545,27,J. Igbarumah
247403,170000,172900.0,-1.7058823529411766,30,R. Cabrera
247562,80000,244500.0,-205.625,34,A. Boroughbridge
247970,200000,231500.0,-15.75,29,R. Romeo
250938,170000,223500.0,-31.470588235294116,29,S. Eichmeier
251077,180000,165700.0,7.944444444444445,31,V. Olariu
251118,180000,358800.0,-99.33333333333333,28,Elsinho
251184,130000,168000.0,-29.230769230769234,32,K. Barnawi
251237,200000,327800.0,-63.9,30,S. Perović
251248,170000,323100.0,-90.05882352941177,29,M. Sánchez
251280,130000,366800.0,-182.15384615384616,32,K. Santini
251303,190000,493900.0,-159.94736842105263,30,J. Passaglia
251609,190000,340200.0,-79.05263157894737,27,N. Allievi
251784,180000,183600.0,-2.0,28,M. Radin
243585,290000,205900.0,28.999999999999996,17,G. Bazunu
244289,325000,351100.0,-8.03076923076923,17,K. Bafounta
244592,350000,360200.0,-2.9142857142857146,18,J. von Moos
242119,350000,304400.0,13.028571428571428,18,X. Amaechi
245907,325000,492900.0,-51.661538461538456,17,J. Bowden
244673,350000,481800.0,-37.65714285714286,18,M. Daly
234066,325000,236500.0,27.23076923076923,18,J. Hove
236905,325000,400900.0,-23.353846153846153,19,B. Provoste
237825,325000,320100.0,1.5076923076923077,19,N. Kirby
240562,300000,225100.0,24.96666666666667,17,D. Adshead
240836,300000,645600.0,-115.19999999999999,18,S. Çetin
242250,325000,352500.0,-8.461538461538462,18,G. Verón
242628,280000,336500.0,-20.17857142857143,17,G. Bello
244277,300000,487500.0,-62.5,19,K. Watts
247475,325000,284400.0,12.492307692307692,19,L. Zumberi
247479,270000,383800.0,-42.148148148148145,18,L. Unbehaun
248139,300000,333800.0,-11.266666666666666,17,Y. Juárez
250753,260000,945000.0,-263.46153846153845,17,A. Trubin
251924,300000,219200.0,26.93333333333333,18,N. Zohoré
252264,325000,466500.0,-43.53846153846154,18,E. Eyibil
252302,300000,337000.0,-12.333333333333334,18,Y. Larouci
252522,300000,285000.0,5.0,17,J. Westerman
239965,325000,324200.0,0.24615384615384617,19,J. Valencia
240535,325000,415500.0,-27.846153846153847,18,E. Chapman
241614,300000,386800.0,-28.933333333333334,18,J. Oksanen
242652,325000,297200.0,8.553846153846154,19,B. Mines
242917,325000,327400.0,-0.7384615384615384,18,L. Chávez
244565,300000,299600.0,0.13333333333333333,18,E. Erhahon
244672,325000,473000.0,-45.53846153846154,19,L. Benedetti
246263,300000,288300.0,3.9,19,M. Weigandt
247760,300000,412700.0,-37.56666666666666,18,Y. Baret
251602,300000,490800.0,-63.6,17,R. Geeraerts
252185,300000,370800.0,-23.599999999999998,18,C. Sene
236495,325000,301700.0,7.1692307692307695,19,A. Bolger
242420,325000,619600.0,-90.64615384615384,18,V. Millico
244858,300000,474700.0,-58.233333333333334,18,N. Hahn
246852,300000,369100.0,-23.033333333333335,18,I. Sekigawa
247296,325000,404700.0,-24.52307692307692,19,J. Zurbriggen
247336,325000,479800.0,-47.63076923076923,19,A. McCalmont
247658,300000,503700.0,-67.9,17,R. Hajal
248049,325000,275400.0,15.261538461538462,18,C. Petrila
250954,300000,276600.0,7.8,19,C. Richards
251346,300000,297100.0,0.9666666666666667,17,J. Martin
251961,325000,420200.0,-29.29230769230769,18,R. Philippe
234894,350000,347900.0,0.6,20,E. Bohinen
243345,300000,309500.0,-3.166666666666667,18,J. Rieckmann
243608,300000,337500.0,-12.5,19,R. Giles
244690,325000,466800.0,-43.63076923076923,18,T. Matthews
244929,325000,284300.0,12.523076923076923,19,J. Daly
246115,325000,366800.0,-12.86153846153846,18,M. Valiente
247410,325000,259200.0,20.246153846153845,19,P. Wade
248422,325000,210900.0,35.107692307692304,18,F. Cristea
233442,325000,220100.0,32.276923076923076,20,J. Osei-Tutu
239444,350000,251300.0,28.199999999999996,20,J. Löwe
240835,300000,237700.0,20.766666666666666,19,E. Elizalde
241034,325000,297900.0,8.338461538461539,20,J. Brown
241953,325000,162100.0,50.12307692307692,19,R. Slater
243764,325000,491400.0,-51.2,18,B. Kavanagh
243908,300000,470900.0,-56.96666666666667,19,D. Ballard
244579,300000,495100.0,-65.03333333333333,19,E. Lara
247269,325000,394400.0,-21.353846153846153,19,C. Guerrero
247285,300000,310700.0,-3.5666666666666664,18,A. Deuro
247566,325000,251000.0,22.76923076923077,19,J. Barreto
247730,325000,365500.0,-12.461538461538462,18,D. Matsuoka
247929,350000,284400.0,18.74285714285714,20,Bruno
248068,350000,441600.0,-26.171428571428574,20,Moha
251243,325000,634400.0,-95.19999999999999,18,M. Klimowicz
251971,300000,243200.0,18.933333333333334,17,Y. González
252202,300000,446600.0,-48.86666666666667,18,G. Bellodi
252515,325000,472800.0,-45.47692307692308,18,M. Rodríguez
231673,350000,314200.0,10.228571428571428,20,L. Dreher
232500,350000,435500.0,-24.428571428571427,20,Y. Fortune
233941,350000,419100.0,-19.742857142857144,20,L. Cullen
236009,300000,217600.0,27.46666666666667,19,C. John
237885,325000,198600.0,38.892307692307696,21,C. Tovar
238880,325000,226900.0,30.18461538461538,21,J. Pestaña
240913,290000,232900.0,19.689655172413794,20,C. Kelleher
240946,325000,471400.0,-45.04615384615385,19,F. Baptiste
241263,325000,365400.0,-12.430769230769231,19,J. Stevens
242100,325000,362700.0,-11.600000000000001,20,Yoo Ji Ha
242515,350000,474200.0,-35.48571428571429,20,W. Ali
244563,350000,445600.0,-27.314285714285713,20,C. MacPherson
245699,325000,364800.0,-12.246153846153845,19,G. León
246070,325000,473900.0,-45.815384615384616,18,Iván Jaime
247863,300000,271100.0,9.633333333333335,18,K. Takahata
247887,325000,298700.0,8.092307692307692,19,D. Merola
248145,325000,271400.0,16.49230769230769,18,K. Isa
250724,325000,336800.0,-3.6307692307692303,19,N. Ngoumou
250872,325000,379000.0,-16.615384615384617,20,O. Diagne
250949,325000,208200.0,35.93846153846154,19,M. Zylla
251169,350000,232000.0,33.714285714285715,20,O. Camara
251627,300000,494500.0,-64.83333333333333,18,L. Sopić
252380,325000,365900.0,-12.584615384615386,18,E. Banda
252851,325000,343400.0,-5.661538461538462,20,B. Curville
252852,325000,230000.0,29.230769230769234,20,M. Drubble
227630,350000,266700.0,23.799999999999997,21,C. Kirk
228356,350000,350500.0,-0.14285714285714285,21,J. Maguire-Drew
231681,290000,649200.0,-123.86206896551724,21,W. Mannion
233249,350000,459600.0,-31.314285714285717,20,G. Mazuela
235027,290000,452100.0,-55.896551724137936,21,L. Southwood
235785,350000,440000.0,-25.71428571428571,21,C. Hall
235807,325000,308300.0,5.138461538461538,19,A. Morley
235865,350000,518200.0,-48.05714285714286,20,G. Fasolo
236539,350000,382400.0,-9.257142857142856,21,E. Torres
236611,350000,233000.0,33.42857142857143,21,R. Loft
236783,325000,243500.0,25.076923076923073,19,K. Lunding
237836,350000,182600.0,47.82857142857143,21,J. Otálvaro
238726,350000,295900.0,15.457142857142859,21,G. Marcussen
238767,325000,392300.0,-20.70769230769231,19,J. Altamirano
239193,350000,387100.0,-10.6,21,B. Volpini
239269,300000,298600.0,0.46666666666666673,19,L. Ndenbe
239317,325000,319800.0,1.6,20,M. Melbourne
242984,350000,194200.0,44.51428571428571,21,S. Power
243452,350000,268400.0,23.314285714285717,21,I. Diarra
243481,325000,257300.0,20.83076923076923,19,M. Pedersen
243801,350000,205600.0,41.25714285714286,20,D. Dressel
243975,325000,471000.0,-44.92307692307692,19,G. Kılıç
244472,325000,342300.0,-5.323076923076923,19,J. Cajuste
244671,325000,334200.0,-2.830769230769231,19,M. Kadlec
244962,325000,176400.0,45.723076923076924,21,N. Córdova
245076,325000,357100.0,-9.876923076923077,20,L. Racic
245347,300000,344300.0,-14.766666666666667,19,M. Bauer
245756,325000,270200.0,16.861538461538462,20,V. Fernández
246179,325000,301900.0,7.107692307692308,19,D. van Kaam
246464,290000,314800.0,-8.551724137931034,21,J. Theissen
246679,300000,405800.0,-35.266666666666666,19,G. Biancone
247108,300000,371400.0,-23.799999999999997,17,I. Cechi
247857,350000,402900.0,-15.114285714285714,20,A. Ariza
247930,270000,199700.0,26.037037037037038,18,S. Bouzian
248136,325000,486000.0,-49.53846153846154,19,A. Jaziri
248354,325000,307800.0,5.292307692307692,19,E. Del Ángel
251382,325000,292800.0,9.907692307692308,20,Y. Merah
251551,325000,375500.0,-15.538461538461537,19,A. Niangbo
251572,350000,384600.0,-9.885714285714284,20,C. Boli
251633,325000,219600.0,32.43076923076923,19,M. Skóraś
252240,350000,457500.0,-30.714285714285715,20,A. Soñora
230787,250000,121900.0,51.239999999999995,20,J. Faye Lund
231615,300000,220500.0,26.5,21,K. Gordon
233835,300000,277100.0,7.633333333333334,21,P. Szysz
236897,300000,290200.0,3.266666666666666,21,M. Moya
237026,280000,329000.0,-17.5,20,D. Itter
238066,280000,232400.0,17.0,21,C. Polo
238449,280000,204400.0,27.0,20,A. Ikedi
239989,280000,253300.0,9.535714285714286,21,T. Vancooten
240595,250000,256400.0,-2.56,21,A. Pears
241862,280000,347300.0,-24.035714285714285,20,A. Al Saluli
243211,290000,368800.0,-27.172413793103452,19,N. Zedán
245014,280000,443900.0,-58.53571428571429,18,S. Janssen
245611,290000,254000.0,12.413793103448276,19,D. Parkhouse
245689,280000,361300.0,-29.03571428571429,20,E. Ferigra
248015,290000,327100.0,-12.793103448275861,19,R. Andronic
248373,300000,476200.0,-58.733333333333334,20,J. Plascencia
251021,300000,349900.0,-16.633333333333333,20,V. Mihalcea
251636,280000,446000.0,-59.285714285714285,20,D. Haruț
227616,220000,509000.0,-131.36363636363637,22,A. Wichne
229243,220000,523000.0,-137.72727272727272,22,T. Wiesner
229731,280000,266500.0,4.821428571428572,21,M. Stevens
229779,260000,366300.0,-40.88461538461539,22,L. Edwards
